Title,Summary,Authors,Published,Updated,PDF_URL,Primary_Category,Categories
Likelihood Ratio test for Poisson graph,"Directed acyclic graphs are widely used to describe the causal effects among
random variables, and the inference of those causal effects has become an
popular topic in statistics and machine learning, and has wide applications in
neuroinformatics, bioinformatics and so on. However, most studies focus on the
estimation or inference of the directional relations among continuous random
variables, those among discrete random variables have not gained much
attentions. In this article we focus on the inference of directed linkages and
directed pathways in a Poisson directed graphical model. We employ likelihood
ratio tests subject to non-convex acyclicity constraints, and derive the
asymptotic distributions of the test statistic under the null hypothesis is
true in high-dimensional situations. The power analysis and simulations suggest
that the tests achieve the desired objectives of inference. An analysis of a
basketball statistics dataset of NBA players during 2016-2017 season
illustrates the utility of the proposed method to infer directed linkages and
directed pathways in player's statistics network.","['Chen Shuyan', 'Liu Xin', 'Wang Shaoli']",2025-06-23 15:47:09+00:00,2025-06-23 15:47:09+00:00,http://arxiv.org/pdf/2506.18778v1,stat.ME,"['stat.ME', 'math.ST', 'stat.TH', 'Primary: 62F03, Secondary: 62F30']"
Programming by Backprop: LLMs Acquire Reusable Algorithmic Abstractions During Code Training,"Training large language models (LLMs) on source code significantly enhances
their general-purpose reasoning abilities, but the mechanisms underlying this
generalisation are poorly understood. In this paper, we propose Programming by
Backprop (PBB) as a potential driver of this effect - teaching a model to
evaluate a program for inputs by training on its source code alone, without
ever seeing I/O examples. To explore this idea, we finetune LLMs on two sets of
programs representing simple maths problems and algorithms: one with source
code and I/O examples (w/ IO), the other with source code only (w/o IO). We
find evidence that LLMs have some ability to evaluate w/o IO programs for
inputs in a range of experimental settings, and make several observations.
Firstly, PBB works significantly better when programs are provided as code
rather than semantically equivalent language descriptions. Secondly, LLMs can
produce outputs for w/o IO programs directly, by implicitly evaluating the
program within the forward pass, and more reliably when stepping through the
program in-context via chain-of-thought. We further show that PBB leads to more
robust evaluation of programs across inputs than training on I/O pairs drawn
from a distribution that mirrors naturally occurring data. Our findings suggest
a mechanism for enhanced reasoning through code training: it allows LLMs to
internalise reusable algorithmic abstractions. Significant scope remains for
future work to enable LLMs to more effectively learn from symbolic procedures,
and progress in this direction opens other avenues like model alignment by
training on formal constitutional principles.","['Jonathan Cook', 'Silvia Sapora', 'Arash Ahmadian', 'Akbir Khan', 'Tim Rocktaschel', 'Jakob Foerster', 'Laura Ruis']",2025-06-23 15:45:44+00:00,2025-06-23 15:45:44+00:00,http://arxiv.org/pdf/2506.18777v1,cs.AI,"['cs.AI', 'cs.CL', 'cs.LG']"
Leveraging Transfer Learning to Overcome Data Limitations in Czochralski Crystal Growth,"The Czochralski (Cz) method is a widely used process for growing high-quality
single crystals, critical for applications in semiconductors, optics, and
advanced materials. Achieving optimal growth conditions requires precise
control of process and furnace design parameters. Still, data scarcity --
especially for new materials -- limits the application of machine learning (ML)
in predictive modeling and optimization. This study proposes a transfer
learning approach to overcome this limitation by adapting ML models trained on
a higher data volume of one source material (Si) to a lower data volume of
another target material (Ge and GaAs). The materials were deliberately selected
to assess the robustness of the transfer learning approach in handling varying
data similarity, with Cz-Ge being similar to Cz-Si, and GaAs grown via the
liquid encapsulated Czochralski method (LEC), which differs from Cz-Si. We
explore various transfer learning strategies, including Warm Start, Merged
Training, and Hyperparameters Transfer, and evaluate multiple ML architectures
across two different materials. Our results demonstrate that transfer learning
significantly enhances predictive accuracy with minimal data, providing a
practical framework for optimizing Cz growth parameters across diverse
materials.","['Milena Petkovic', 'Natasha Dropka', 'Xia Tang', 'Janina Zittel']",2025-06-23 15:43:54+00:00,2025-06-23 15:43:54+00:00,http://arxiv.org/pdf/2506.18774v1,cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'math.OC']"
DPG loss functions for learning parameter-to-solution maps by neural networks,"We develop, analyze, and experimentally explore residual-based loss functions
for machine learning of parameter-to-solution maps in the context of
parameter-dependent families of partial differential equations (PDEs). Our
primary concern is on rigorous accuracy certification to enhance prediction
capability of resulting deep neural network reduced models. This is achieved by
the use of variationally correct loss functions. Through one specific example
of an elliptic PDE, details for establishing the variational correctness of a
loss function from an ultraweak Discontinuous Petrov Galerkin (DPG)
discretization are worked out. Despite the focus on the example, the proposed
concepts apply to a much wider scope of problems, namely problems for which
stable DPG formulations are available. The issue of {high-contrast} diffusion
fields and ensuing difficulties with degrading ellipticity are discussed. Both
numerical results and theoretical arguments illustrate that for high-contrast
diffusion parameters the proposed DPG loss functions deliver much more robust
performance than simpler least-squares losses.","['Pablo Cortés Castillo', 'Wolfgang Dahmen', 'Jay Gopalakrishnan']",2025-06-23 15:40:56+00:00,2025-06-23 15:40:56+00:00,http://arxiv.org/pdf/2506.18773v1,math.NA,"['math.NA', 'cs.LG', 'cs.NA']"
Neural Total Variation Distance Estimators for Changepoint Detection in News Data,"Detecting when public discourse shifts in response to major events is crucial
for understanding societal dynamics. Real-world data is high-dimensional,
sparse, and noisy, making changepoint detection in this domain a challenging
endeavor. In this paper, we leverage neural networks for changepoint detection
in news data, introducing a method based on the so-called learning-by-confusion
scheme, which was originally developed for detecting phase transitions in
physical systems. We train classifiers to distinguish between articles from
different time periods. The resulting classification accuracy is used to
estimate the total variation distance between underlying content distributions,
where significant distances highlight changepoints. We demonstrate the
effectiveness of this method on both synthetic datasets and real-world data
from The Guardian newspaper, successfully identifying major historical events
including 9/11, the COVID-19 pandemic, and presidential elections. Our approach
requires minimal domain knowledge, can autonomously discover significant shifts
in public discourse, and yields a quantitative measure of change in content,
making it valuable for journalism, policy analysis, and crisis monitoring.","['Csaba Zsolnai', 'Niels Lörch', 'Julian Arnold']",2025-06-23 15:33:30+00:00,2025-06-23 15:33:30+00:00,http://arxiv.org/pdf/2506.18764v1,cs.LG,"['cs.LG', 'cs.CL', 'cs.CY', 'cs.SI']"
Local Averaging Accurately Distills Manifold Structure From Noisy Data,"High-dimensional data are ubiquitous, with examples ranging from natural
images to scientific datasets, and often reside near low-dimensional manifolds.
Leveraging this geometric structure is vital for downstream tasks, including
signal denoising, reconstruction, and generation. However, in practice, the
manifold is typically unknown and only noisy samples are available. A
fundamental approach to uncovering the manifold structure is local averaging,
which is a cornerstone of state-of-the-art provable methods for manifold
fitting and denoising. However, to the best of our knowledge, there are no
works that rigorously analyze the accuracy of local averaging in a manifold
setting in high-noise regimes. In this work, we provide theoretical analyses of
a two-round mini-batch local averaging method applied to noisy samples drawn
from a $d$-dimensional manifold $\mathcal M \subset \mathbb{R}^D$, under a
relatively high-noise regime where the noise size is comparable to the reach
$\tau$. We show that with high probability, the averaged point $\hat{\mathbf
q}$ achieves the bound $d(\hat{\mathbf q}, \mathcal M) \leq \sigma
\sqrt{d\left(1+\frac{\kappa\mathrm{diam}(\mathcal {M})}{\log(D)}\right)}$,
where $\sigma, \mathrm{diam(\mathcal M)},\kappa$ denote the standard deviation
of the Gaussian noise, manifold's diameter and a bound on its extrinsic
curvature, respectively. This is the first analysis of local averaging accuracy
over the manifold in the relatively high noise regime where $\sigma \sqrt{D}
\approx \tau$. The proposed method can serve as a preprocessing step for a wide
range of provable methods designed for lower-noise regimes. Additionally, our
framework can provide a theoretical foundation for a broad spectrum of
denoising and dimensionality reduction methods that rely on local averaging
techniques.","['Yihan Shen', 'Shiyu Wang', 'Arnaud Lamy', 'Mariam Avagyan', 'John Wright']",2025-06-23 15:32:16+00:00,2025-06-23 15:32:16+00:00,http://arxiv.org/pdf/2506.18761v1,stat.ML,"['stat.ML', 'cs.CG', 'cs.LG']"
Patient-Centred Explainability in IVF Outcome Prediction,"This paper evaluates the user interface of an in vitro fertility (IVF)
outcome prediction tool, focussing on its understandability for patients or
potential patients. We analyse four years of anonymous patient feedback,
followed by a user survey and interviews to quantify trust and
understandability. Results highlight a lay user's need for prediction model
\emph{explainability} beyond the model feature space. We identify user concerns
about data shifts and model exclusions that impact trust. The results call
attention to the shortcomings of current practices in explainable AI research
and design and the need for explainability beyond model feature space and
epistemic assumptions, particularly in high-stakes healthcare contexts where
users gather extensive information and develop complex mental models. To
address these challenges, we propose a dialogue-based interface and explore
user expectations for personalised explanations.","['Adarsa Sivaprasad', 'Ehud Reiter', 'David McLernon', 'Nava Tintarev', 'Siladitya Bhattacharya', 'Nir Oren']",2025-06-23 15:30:13+00:00,2025-06-23 15:30:13+00:00,http://arxiv.org/pdf/2506.18760v1,cs.HC,['cs.HC']
Sensitivity Analysis of Image Classification Models using Generalized Polynomial Chaos,"Integrating advanced communication protocols in production has accelerated
the adoption of data-driven predictive quality methods, notably machine
learning (ML) models. However, ML models in image classification often face
significant uncertainties arising from model, data, and domain shifts. These
uncertainties lead to overconfidence in the classification model's output. To
better understand these models, sensitivity analysis can help to analyze the
relative influence of input parameters on the output. This work investigates
the sensitivity of image classification models used for predictive quality. We
propose modeling the distributional domain shifts of inputs with random
variables and quantifying their impact on the model's outputs using Sobol
indices computed via generalized polynomial chaos (GPC). This approach is
validated through a case study involving a welding defect classification
problem, utilizing a fine-tuned ResNet18 model and an emblem classification
model used in BMW Group production facilities.","['Lukas Bahr', 'Lucas Poßner', 'Konstantin Weise', 'Sophie Gröger', 'Rüdiger Daub']",2025-06-23 15:22:31+00:00,2025-06-23 15:22:31+00:00,http://arxiv.org/pdf/2506.18751v1,cs.LG,"['cs.LG', 'cs.AI']"
ContinualFlow: Learning and Unlearning with Neural Flow Matching,"We introduce ContinualFlow, a principled framework for targeted unlearning in
generative models via Flow Matching. Our method leverages an energy-based
reweighting loss to softly subtract undesired regions of the data distribution
without retraining from scratch or requiring direct access to the samples to be
unlearned. Instead, it relies on energy-based proxies to guide the unlearning
process. We prove that this induces gradients equivalent to Flow Matching
toward a soft mass-subtracted target, and validate the framework through
experiments on 2D and image domains, supported by interpretable visualizations
and quantitative evaluations.","['Lorenzo Simone', 'Davide Bacciu', 'Shuangge Ma']",2025-06-23 15:20:58+00:00,2025-06-23 15:20:58+00:00,http://arxiv.org/pdf/2506.18747v1,cs.LG,"['cs.LG', 'cs.AI']"
Fast State-Augmented Learning for Wireless Resource Allocation with Dual Variable Regression,"We consider resource allocation problems in multi-user wireless networks,
where the goal is to optimize a network-wide utility function subject to
constraints on the ergodic average performance of users. We demonstrate how a
state-augmented graph neural network (GNN) parametrization for the resource
allocation policy circumvents the drawbacks of the ubiquitous dual subgradient
methods by representing the network configurations (or states) as graphs and
viewing dual variables as dynamic inputs to the model, viewed as graph signals
supported over the graphs. Lagrangian maximizing state-augmented policies are
learned during the offline training phase, and the dual variables evolve
through gradient updates while executing the learned state-augmented policies
during the inference phase. Our main contributions are to illustrate how
near-optimal initialization of dual multipliers for faster inference can be
accomplished with dual variable regression, leveraging a secondary GNN
parametrization, and how maximization of the Lagrangian over the multipliers
sampled from the dual descent dynamics substantially improves the training of
state-augmented models. We demonstrate the superior performance of the proposed
algorithm with extensive numerical experiments in a case study of transmit
power control. Finally, we prove a convergence result and an exponential
probability bound on the excursions of the dual function (iterate) optimality
gaps.","['Yigit Berkay Uslu', 'Navid NaderiAlizadeh', 'Mark Eisen', 'Alejandro Ribeiro']",2025-06-23 15:20:58+00:00,2025-06-23 15:20:58+00:00,http://arxiv.org/pdf/2506.18748v1,eess.SP,"['eess.SP', 'cs.LG']"
The Within-Orbit Adaptive Leapfrog No-U-Turn Sampler,"Locally adapting parameters within Markov chain Monte Carlo methods while
preserving reversibility is notoriously difficult. The success of the No-U-Turn
Sampler (NUTS) largely stems from its clever local adaptation of the
integration time in Hamiltonian Monte Carlo via a geometric U-turn condition.
However, posterior distributions frequently exhibit multi-scale geometries with
extreme variations in scale, making it necessary to also adapt the leapfrog
integrator's step size locally and dynamically. Despite its practical
importance, this problem has remained largely open since the introduction of
NUTS by Hoffman and Gelman (2014). To address this issue, we introduce the
Within-orbit Adaptive Leapfrog No-U-Turn Sampler (WALNUTS), a generalization of
NUTS that adapts the leapfrog step size at fixed intervals of simulated time as
the orbit evolves. At each interval, the algorithm selects the largest step
size from a dyadic schedule that keeps the energy error below a user-specified
threshold. Like NUTS, WALNUTS employs biased progressive state selection to
favor states with positions that are further from the initial point along the
orbit. Empirical evaluations on multiscale target distributions, including
Neal's funnel and the Stock-Watson stochastic volatility time-series model,
demonstrate that WALNUTS achieves substantial improvements in sampling
efficiency and robustness compared to standard NUTS.","['Nawaf Bou-Rabee', 'Bob Carpenter', 'Tore Selland Kleppe', 'Sifan Liu']",2025-06-23 15:20:46+00:00,2025-06-23 15:20:46+00:00,http://arxiv.org/pdf/2506.18746v1,stat.CO,"['stat.CO', 'math.PR', 'stat.ML']"
"Experimenting, Fast and Slow: Bayesian Optimization of Long-term Outcomes with Online Experiments","Online experiments in internet systems, also known as A/B tests, are used for
a wide range of system tuning problems, such as optimizing recommender system
ranking policies and learning adaptive streaming controllers. Decision-makers
generally wish to optimize for long-term treatment effects of the system
changes, which often requires running experiments for a long time as short-term
measurements can be misleading due to non-stationarity in treatment effects
over time. The sequential experimentation strategies--which typically involve
several iterations--can be prohibitively long in such cases. We describe a
novel approach that combines fast experiments (e.g., biased experiments run
only for a few hours or days) and/or offline proxies (e.g., off-policy
evaluation) with long-running, slow experiments to perform sequential, Bayesian
optimization over large action spaces in a short amount of time.","['Qing Feng', 'Samuel Dalton', 'Benjamin Letham', 'Maximilian Balandat', 'Eytan Bakshy']",2025-06-23 15:18:54+00:00,2025-06-23 15:18:54+00:00,http://arxiv.org/pdf/2506.18744v1,cs.LG,['cs.LG']
On the Existence of Universal Simulators of Attention,"Prior work on the learnability of transformers has established its capacity
to approximate specific algorithmic patterns through training under restrictive
architectural assumptions. Fundamentally, these arguments remain data-driven
and therefore can only provide a probabilistic guarantee. Expressivity, on the
contrary, has theoretically been explored to address the problems
\emph{computable} by such architecture. These results proved the
Turing-completeness of transformers, investigated bounds focused on circuit
complexity, and formal logic. Being at the crossroad between learnability and
expressivity, the question remains: \emph{can transformer architectures exactly
simulate an arbitrary attention mechanism, or in particular, the underlying
operations?} In this study, we investigate the transformer encoder's ability to
simulate a vanilla attention mechanism. By constructing a universal simulator
$\mathcal{U}$ composed of transformer encoders, we present algorithmic
solutions to identically replicate attention outputs and the underlying
elementary matrix and activation operations via RASP, a formal framework for
transformer computation. Our proofs, for the first time, show the existence of
an algorithmically achievable data-agnostic solution, previously known to be
approximated only by learning.","['Debanjan Dutta', 'Faizanuddin Ansari', 'Anish Chakrabarty', 'Swagatam Das']",2025-06-23 15:15:25+00:00,2025-06-23 15:15:25+00:00,http://arxiv.org/pdf/2506.18739v1,cs.LG,"['cs.LG', 'cs.AI']"
Towards Group Fairness with Multiple Sensitive Attributes in Federated Foundation Models,"The deep integration of foundation models (FM) with federated learning (FL)
enhances personalization and scalability for diverse downstream tasks, making
it crucial in sensitive domains like healthcare. Achieving group fairness has
become an increasingly prominent issue in the era of federated foundation
models (FFMs), since biases in sensitive attributes might lead to inequitable
treatment for under-represented demographic groups. Existing studies mostly
focus on achieving fairness with respect to a single sensitive attribute. This
renders them unable to provide clear interpretability of dependencies among
multiple sensitive attributes which is required to achieve group fairness. Our
paper takes the first attempt towards a causal analysis of the relationship
between group fairness across various sensitive attributes in the FFM. We
extend the FFM structure to trade off multiple sensitive attributes
simultaneously and quantify the causal effect behind the group fairness through
causal discovery and inference. Extensive experiments validate its
effectiveness, offering insights into interpretability towards building
trustworthy and fair FFM systems.","['Yuning Yang', 'Han Yu', 'Tianrun Gao', 'Xiaodong Xu', 'Guangyu Wang']",2025-06-23 15:09:14+00:00,2025-06-23 15:09:14+00:00,http://arxiv.org/pdf/2506.18732v1,cs.LG,['cs.LG']
MuseControlLite: Multifunctional Music Generation with Lightweight Conditioners,"We propose MuseControlLite, a lightweight mechanism designed to fine-tune
text-to-music generation models for precise conditioning using various
time-varying musical attributes and reference audio signals. The key finding is
that positional embeddings, which have been seldom used by text-to-music
generation models in the conditioner for text conditions, are critical when the
condition of interest is a function of time. Using melody control as an
example, our experiments show that simply adding rotary positional embeddings
to the decoupled cross-attention layers increases control accuracy from 56.6%
to 61.1%, while requiring 6.75 times fewer trainable parameters than
state-of-the-art fine-tuning mechanisms, using the same pre-trained diffusion
Transformer model of Stable Audio Open. We evaluate various forms of musical
attribute control, audio inpainting, and audio outpainting, demonstrating
improved controllability over MusicGen-Large and Stable Audio Open ControlNet
at a significantly lower fine-tuning cost, with only 85M trainble parameters.
Source code, model checkpoints, and demo examples are available at:
https://musecontrollite.github.io/web/.","['Fang-Duo Tsai', 'Shih-Lun Wu', 'Weijaw Lee', 'Sheng-Ping Yang', 'Bo-Rui Chen', 'Hao-Chung Cheng', 'Yi-Hsuan Yang']",2025-06-23 15:08:03+00:00,2025-06-24 15:53:56+00:00,http://arxiv.org/pdf/2506.18729v2,cs.SD,"['cs.SD', 'cs.AI', 'eess.AS']"
PARALLELPROMPT: Extracting Parallelism from Large Language Model Queries,"LLM serving systems typically treat user prompts as monolithic inputs,
optimizing inference through decoding tricks or inter-query batching. However,
many real-world prompts contain latent semantic parallelism--decomposable
structures where subtasks can be executed independently to reduce latency while
preserving meaning. We introduce PARALLELPROMPT, the first benchmark for
measuring intra-query parallelism in natural user prompts. Our dataset
comprises over 37,000 real-world prompts from public LLM chat logs, each
annotated with a structured schema capturing task templates, shared context,
and iteration inputs. These schemas are extracted using LLM-assisted prompting
with rule-based multilingual validation. To evaluate the benefits of
decomposition, we provide an execution suite that benchmarks serial vs.
parallel strategies, measuring latency, structural adherence, and semantic
fidelity. Our results show that intra-query parallelism can be successfully
parsed in over 75% of curated datasets, unlocking up to 5x speedups on tasks
like translation, comprehension, and comparative analysis, with minimal quality
degradation. By releasing this benchmark, curation pipeline, and evaluation
suite, we provide the first standardized testbed for studying structure-aware
execution in LLM serving pipelines.","['Steven Kolawole', 'Keshav Santhanam', 'Virginia Smith', 'Pratiksha Thaker']",2025-06-23 15:05:54+00:00,2025-06-23 15:05:54+00:00,http://arxiv.org/pdf/2506.18728v1,cs.LG,['cs.LG']
TDACloud: Point Cloud Recognition Using Topological Data Analysis,"Point cloud-based object/place recognition remains a problem of interest in
applications such as autonomous driving, scene reconstruction, and
localization. Extracting meaningful local descriptors from a query point cloud
that can be matched with the descriptors of the collected point clouds is a
challenging problem. Furthermore, when the query point cloud is noisy or has
been transformed (e.g., rotated), it adds to the complexity. To this end, we
propose a novel methodology, named TDACloud, using Topological Data Analysis
(TDA) for local descriptor extraction from a point cloud, which does not need
resource-intensive GPU-based machine learning training. More specifically, we
used the ATOL vectorization method to generate vectors for point clouds. Unlike
voxelization, our proposed technique can take raw point clouds as inputs and
outputs a fixed-size TDA-descriptor vector. To test the quality of the proposed
TDACloud technique, we have implemented it on multiple real-world (e.g., Oxford
RobotCar, KITTI-360) and realistic (e.g., ShapeNet) point cloud datasets for
object and place recognition. We have also tested TDACloud on noisy and
transformed test cases where the query point cloud has been scaled, translated,
or rotated. Our results demonstrate high recognition accuracies in noisy
conditions and large-scale real-world place recognition while outperforming the
baselines by up to approximately 14%.","['Anirban Ghosh', 'Ian Dahlin', 'Ayan Dutta']",2025-06-23 14:59:39+00:00,2025-06-23 14:59:39+00:00,http://arxiv.org/pdf/2506.18725v1,cs.RO,"['cs.RO', 'cs.CG', 'cs.CV']"
Including Semantic Information via Word Embeddings for Skeleton-based Action Recognition,"Effective human action recognition is widely used for cobots in Industry 4.0
to assist in assembly tasks. However, conventional skeleton-based methods often
lose keypoint semantics, limiting their effectiveness in complex interactions.
In this work, we introduce a novel approach to skeleton-based action
recognition that enriches input representations by leveraging word embeddings
to encode semantic information. Our method replaces one-hot encodings with
semantic volumes, enabling the model to capture meaningful relationships
between joints and objects. Through extensive experiments on multiple assembly
datasets, we demonstrate that our approach significantly improves
classification performance, and enhances generalization capabilities by
simultaneously supporting different skeleton types and object classes. Our
findings highlight the potential of incorporating semantic information to
enhance skeleton-based action recognition in dynamic and diverse environments.","['Dustin Aganian', 'Erik Franze', 'Markus Eisenbach', 'Horst-Michael Gross']",2025-06-23 14:57:06+00:00,2025-06-23 14:57:06+00:00,http://arxiv.org/pdf/2506.18721v1,cs.CV,"['cs.CV', 'cs.LG', 'cs.RO']"
Multi-modal Anchor Gated Transformer with Knowledge Distillation for Emotion Recognition in Conversation,"Emotion Recognition in Conversation (ERC) aims to detect the emotions of
individual utterances within a conversation. Generating efficient and
modality-specific representations for each utterance remains a significant
challenge. Previous studies have proposed various models to integrate features
extracted using different modality-specific encoders. However, they neglect the
varying contributions of modalities to this task and introduce high complexity
by aligning modalities at the frame level. To address these challenges, we
propose the Multi-modal Anchor Gated Transformer with Knowledge Distillation
(MAGTKD) for the ERC task. Specifically, prompt learning is employed to enhance
textual modality representations, while knowledge distillation is utilized to
strengthen representations of weaker modalities. Furthermore, we introduce a
multi-modal anchor gated transformer to effectively integrate utterance-level
representations across modalities. Extensive experiments on the IEMOCAP and
MELD datasets demonstrate the effectiveness of knowledge distillation in
enhancing modality representations and achieve state-of-the-art performance in
emotion recognition. Our code is available at:
https://github.com/JieLi-dd/MAGTKD.","['Jie Li', 'Shifei Ding', 'Lili Guo', 'Xuan Li']",2025-06-23 14:53:22+00:00,2025-06-23 14:53:22+00:00,http://arxiv.org/pdf/2506.18716v1,cs.LG,"['cs.LG', 'cs.CL']"
Benchmarking the Pedagogical Knowledge of Large Language Models,"Benchmarks like Massive Multitask Language Understanding (MMLU) have played a
pivotal role in evaluating AI's knowledge and abilities across diverse domains.
However, existing benchmarks predominantly focus on content knowledge, leaving
a critical gap in assessing models' understanding of pedagogy - the method and
practice of teaching. This paper introduces The Pedagogy Benchmark, a novel
dataset designed to evaluate large language models on their Cross-Domain
Pedagogical Knowledge (CDPK) and Special Education Needs and Disability (SEND)
pedagogical knowledge. These benchmarks are built on a carefully curated set of
questions sourced from professional development exams for teachers, which cover
a range of pedagogical subdomains such as teaching strategies and assessment
methods. Here we outline the methodology and development of these benchmarks.
We report results for 97 models, with accuracies spanning a range from 28% to
89% on the pedagogical knowledge questions. We consider the relationship
between cost and accuracy and chart the progression of the Pareto value
frontier over time. We provide online leaderboards at
https://rebrand.ly/pedagogy which are updated with new models and allow
interactive exploration and filtering based on various model properties, such
as cost per token and open-vs-closed weights, as well as looking at performance
in different subjects. LLMs and generative AI have tremendous potential to
influence education and help to address the global learning crisis.
Education-focused benchmarks are crucial to measure models' capacities to
understand pedagogical concepts, respond appropriately to learners' needs, and
support effective teaching practices across diverse contexts. They are needed
for informing the responsible and evidence-based deployment of LLMs and
LLM-based tools in educational settings, and for guiding both development and
policy decisions.","['Maxime Lelièvre', 'Amy Waldock', 'Meng Liu', 'Natalia Valdés Aspillaga', 'Alasdair Mackintosh', 'María José Ogando Portela', 'Jared Lee', 'Paul Atherton', 'Robin A. A. Ince', 'Oliver G. B. Garrod']",2025-06-23 14:49:01+00:00,2025-06-24 12:36:22+00:00,http://arxiv.org/pdf/2506.18710v2,cs.CL,"['cs.CL', 'cs.AI']"
"Fanfiction in the Age of AI: Community Perspectives on Creativity, Authenticity and Adoption","The integration of Generative AI (GenAI) into creative communities, like
fanfiction, is reshaping how stories are created, shared, and valued. This
study investigates the perceptions of 157 active fanfiction members, both
readers and writers, regarding AI-generated content in fanfiction. Our research
explores the impact of GenAI on community dynamics, examining how AI affects
the participatory and collaborative nature of these spaces. The findings reveal
responses ranging from cautious acceptance of AI's potential for creative
enhancement to concerns about authenticity, ethical issues, and the erosion of
human-centered values. Participants emphasized the importance of transparency
and expressed worries about losing social connections. Our study highlights the
need for thoughtful AI integration in creative platforms using design
interventions that enable ethical practices, promote transparency, increase
engagement and connection, and preserve the community's core values.","['Roi Alfassi', 'Angelora Cooper', 'Zoe Mitchell', 'Mary Calabro', 'Orit Shaer', 'Osnat Mokryn']",2025-06-23 14:45:37+00:00,2025-06-23 14:45:37+00:00,http://arxiv.org/pdf/2506.18706v1,cs.HC,['cs.HC']
Context Biasing for Pronunciations-Orthography Mismatch in Automatic Speech Recognition,"Neural sequence-to-sequence systems deliver state-of-the-art performance for
automatic speech recognition. When using appropriate modeling units, e.g.,
byte-pair encoded characters, these systems are in principal open vocabulary
systems. In practice, however, they often fail to recognize words not seen
during training, e.g., named entities, acronyms, or domain-specific special
words. To address this problem, many context biasing methods have been
proposed; however, for words with a pronunciation-orthography mismatch, these
methods may still struggle. We propose a method which allows corrections of
substitution errors to improve the recognition accuracy of such challenging
words. Users can add corrections on the fly during inference. We show that with
this method we get a relative improvement in biased word error rate of up to
11\%, while maintaining a competitive overall word error rate.","['Christian Huber', 'Alexander Waibel']",2025-06-23 14:42:03+00:00,2025-06-23 14:42:03+00:00,http://arxiv.org/pdf/2506.18703v1,cs.CL,"['cs.CL', 'cs.LG']"
SaGIF: Improving Individual Fairness in Graph Neural Networks via Similarity Encoding,"Individual fairness (IF) in graph neural networks (GNNs), which emphasizes
the need for similar individuals should receive similar outcomes from GNNs, has
been a critical issue. Despite its importance, research in this area has been
largely unexplored in terms of (1) a clear understanding of what induces
individual unfairness in GNNs and (2) a comprehensive consideration of
identifying similar individuals. To bridge these gaps, we conduct a preliminary
analysis to explore the underlying reason for individual unfairness and observe
correlations between IF and similarity consistency, a concept introduced to
evaluate the discrepancy in identifying similar individuals based on graph
structure versus node features. Inspired by our observations, we introduce two
metrics to assess individual similarity from two distinct perspectives:
topology fusion and feature fusion. Building upon these metrics, we propose
Similarity-aware GNNs for Individual Fairness, named SaGIF. The key insight
behind SaGIF is the integration of individual similarities by independently
learning similarity representations, leading to an improvement of IF in GNNs.
Our experiments on several real-world datasets validate the effectiveness of
our proposed metrics and SaGIF. Specifically, SaGIF consistently outperforms
state-of-the-art IF methods while maintaining utility performance. Code is
available at: https://github.com/ZzoomD/SaGIF.","['Yuchang Zhu', 'Jintang Li', 'Huizhe Zhang', 'Liang Chen', 'Zibin Zheng']",2025-06-23 14:34:26+00:00,2025-06-23 14:34:26+00:00,http://arxiv.org/pdf/2506.18696v1,cs.LG,['cs.LG']
Cluster Expansion Toward Nonlinear Modeling and Classification,"A quantitative first-principles description of complex substitutional
materials like alloys is challenging due to the vast number of configurations
and the high computational cost of solving the quantum-mechanical problem.
Therefore, materials properties must be modeled. The Cluster Expansion (CE)
method is widely used for this purpose, but it struggles with properties that
exhibit non-linear dependencies on composition, often failing even in a
qualitative description. By looking at CE through the lens of machine learning,
we resolve this severe problem and introduce a non-linear CE approach, yielding
extremely accurate and computationally efficient results as demonstrated by
distinct examples.","['Adrian Stroth', 'Claudia Draxl', 'Santiago Rigamonti']",2025-06-23 14:34:23+00:00,2025-06-23 14:34:23+00:00,http://arxiv.org/pdf/2506.18695v1,cond-mat.mtrl-sci,['cond-mat.mtrl-sci']
A Random Matrix Analysis of In-context Memorization for Nonlinear Attention,"Attention mechanisms have revolutionized machine learning (ML) by enabling
efficient modeling of global dependencies across inputs. Their inherently
parallelizable structures allow for efficient scaling with the exponentially
increasing size of both pretrained data and model parameters. Yet, despite
their central role as the computational backbone of modern large language
models (LLMs), the theoretical understanding of Attentions, especially in the
nonlinear setting, remains limited.
  In this paper, we provide a precise characterization of the \emph{in-context
memorization error} of \emph{nonlinear Attention}, in the high-dimensional
proportional regime where the number of input tokens $n$ and their embedding
dimension $p$ are both large and comparable. Leveraging recent advances in the
theory of large kernel random matrices, we show that nonlinear Attention
typically incurs higher memorization error than linear ridge regression on
random inputs. However, this gap vanishes, and can even be reversed, when the
input exhibits statistical structure, particularly when the Attention weights
align with the input signal direction. Our results reveal how nonlinearity and
input structure interact with each other to govern the memorization performance
of nonlinear Attention. The theoretical insights are supported by numerical
experiments.","['Zhenyu Liao', 'Jiaqing Liu', 'TianQi Hou', 'Difan Zou', 'Zenan Ling']",2025-06-23 13:56:43+00:00,2025-06-23 13:56:43+00:00,http://arxiv.org/pdf/2506.18656v1,stat.ML,"['stat.ML', 'cs.LG', 'math.ST', 'stat.TH']"
