Title,Summary,Authors,Published,Updated,PDF_URL,Primary_Category,Categories
MeetMap: Real-Time Collaborative Dialogue Mapping with LLMs in Online Meetings,"Video meeting platforms display conversations linearly through transcripts or
summaries. However, ideas during a meeting do not emerge linearly. We leverage
LLMs to create dialogue maps in real time to help people visually structure and
connect ideas. Balancing the need to reduce the cognitive load on users during
the conversation while giving them sufficient control when using AI, we explore
two system variants that encompass different levels of AI assistance. In
Human-Map, AI generates summaries of conversations as nodes, and users create
dialogue maps with the nodes. In AI-Map, AI produces dialogue maps where users
can make edits. We ran a within-subject experiment with ten pairs of users,
comparing the two MeetMap variants and a baseline. Users preferred MeetMap over
traditional methods for taking notes, which aligned better with their mental
models of conversations. Users liked the ease of use for AI-Map due to the low
effort demands and appreciated the hands-on opportunity in Human-Map for
sense-making.","['Xinyue Chen', 'Nathan Yap', 'Xinyi Lu', 'Aylin Gunal', 'Xu Wang']",2025-02-03 17:47:15+00:00,2025-02-03 17:47:15+00:00,http://arxiv.org/pdf/2502.01564v1,cs.HC,"['cs.HC', 'cs.AI']"
Advancing Personalized Federated Learning: Integrative Approaches with AI for Enhanced Privacy and Customization,"In the age of data-driven decision making, preserving privacy while providing
personalized experiences has become paramount. Personalized Federated Learning
(PFL) offers a promising framework by decentralizing the learning process, thus
ensuring data privacy and reducing reliance on centralized data repositories.
However, the integration of advanced Artificial Intelligence (AI) techniques
within PFL remains underexplored. This paper proposes a novel approach that
enhances PFL with cutting-edge AI methodologies including adaptive
optimization, transfer learning, and differential privacy. We present a model
that not only boosts the performance of individual client models but also
ensures robust privacy-preserving mechanisms and efficient resource utilization
across heterogeneous networks. Empirical results demonstrate significant
improvements in model accuracy and personalization, along with stringent
privacy adherence, as compared to conventional federated learning models. This
work paves the way for a new era of truly personalized and privacy-conscious AI
systems, offering significant implications for industries requiring compliance
with stringent data protection regulations.","['Kevin Cooper', 'Michael Geller']",2025-01-30 07:03:29+00:00,2025-01-30 07:03:29+00:00,http://arxiv.org/pdf/2501.18174v1,cs.LG,"['cs.LG', 'eess.SP']"
The Transition from Centralized Machine Learning to Federated Learning for Mental Health in Education: A Survey of Current Methods and Future Directions,"Research has increasingly explored the application of artificial intelligence
(AI) and machine learning (ML) within the mental health domain to enhance both
patient care and healthcare provider efficiency. Given that mental health
challenges frequently emerge during early adolescence -- the critical years of
high school and college -- investigating AI/ML-driven mental health solutions
within the education domain is of paramount importance. Nevertheless,
conventional AI/ML techniques follow a centralized model training architecture,
which poses privacy risks due to the need for transferring students' sensitive
data from institutions, universities, and clinics to central servers. Federated
learning (FL) has emerged as a solution to address these risks by enabling
distributed model training while maintaining data privacy. Despite its
potential, research on applying FL to analyze students' mental health remains
limited. In this paper, we aim to address this limitation by proposing a
roadmap for integrating FL into mental health data analysis within educational
settings. We begin by providing an overview of mental health issues among
students and reviewing existing studies where ML has been applied to address
these challenges. Next, we examine broader applications of FL in the mental
health domain to emphasize the lack of focus on educational contexts. Finally,
we propose promising research directions focused on using FL to address mental
health issues in the education sector, which entails discussing the synergies
between the proposed directions with broader human-centered domains. By
categorizing the proposed research directions into short- and long-term
strategies and highlighting the unique challenges at each stage, we aim to
encourage the development of privacy-conscious AI/ML-driven mental health
solutions.","['Maryam Ebrahimi', 'Rajeev Sahay', 'Seyyedali Hosseinalipour', 'Bita Akram']",2025-01-20 19:54:51+00:00,2025-01-20 19:54:51+00:00,http://arxiv.org/pdf/2501.11714v1,cs.CY,"['cs.CY', 'cs.LG']"
A Learning Algorithm That Attains the Human Optimum in a Repeated Human-Machine Interaction Game,"When humans interact with learning-based control systems, a common goal is to
minimize a cost function known only to the human. For instance, an exoskeleton
may adapt its assistance in an effort to minimize the human's metabolic
cost-of-transport. Conventional approaches to synthesizing the learning
algorithm solve an inverse problem to infer the human's cost. However, these
problems can be ill-posed, hard to solve, or sensitive to problem data. Here we
show a game-theoretic learning algorithm that works solely by observing human
actions to find the cost minimum, avoiding the need to solve an inverse
problem. We evaluate the performance of our algorithm in an extensive set of
human subjects experiments, demonstrating consistent convergence to the minimum
of a prescribed human cost function in scalar and multidimensional
instantiations of the game. We conclude by outlining future directions for
theoretical and empirical extensions of our results.","['Jason T. Isa', 'Lillian J. Ratliff', 'Samuel A. Burden']",2025-01-15 07:07:48+00:00,2025-01-15 07:07:48+00:00,http://arxiv.org/pdf/2501.08626v1,cs.GT,"['cs.GT', 'cs.HC', 'cs.LG']"
Principles for Responsible AI Consciousness Research,"Recent research suggests that it may be possible to build conscious AI
systems now or in the near future. Conscious AI systems would arguably deserve
moral consideration, and it may be the case that large numbers of conscious
systems could be created and caused to suffer. Furthermore, AI systems or
AI-generated characters may increasingly give the impression of being
conscious, leading to debate about their moral status. Organisations involved
in AI research must establish principles and policies to guide research and
deployment choices and public communication concerning consciousness. Even if
an organisation chooses not to study AI consciousness as such, it will still
need policies in place, as those developing advanced AI systems risk
inadvertently creating conscious entities. Responsible research and deployment
practices are essential to address this possibility. We propose five principles
for responsible research and argue that research organisations should make
voluntary, public commitments to principles on these lines. Our principles
concern research objectives and procedures, knowledge sharing and public
communications.","['Patrick Butlin', 'Theodoros Lappas']",2025-01-13 12:59:53+00:00,2025-01-13 12:59:53+00:00,http://arxiv.org/pdf/2501.07290v1,cs.AI,['cs.AI']
Will you donate money to a chatbot? The effect of chatbot anthropomorphic features and persuasion strategies on willingness to donate,"This work investigates the causal mechanism behind the effect of chatbot
personification and persuasion strategies on users' perceptions and donation
likelihood. In a 2 (personified vs. non-personified chatbot) x 2 (emotional vs.
logical persuasion strategy) between-subjects experiment (N=76), participants
engaged with a chatbot that represented a non-profit charitable organization.
The results suggest that interaction with a personified chatbot evokes
perceived anthropomorphism; however, it does not elicit greater willingness to
donate. In fact, we found that commonly used anthropomorphic features, like
name and narrative, led to negative attitudes toward an AI agent in the
donation context. Our results showcase a preference for non-personified
chatbots paired with logical persuasion appeal, emphasizing the significance of
consistency in chatbot interaction, mirroring human-human engagement. We
discuss the importance of moving from exploring the common scenario of a
chatbot with machine identity vs. a chatbot with human identity in light of the
recent regulations of AI systems.","['Ekaterina Novozhilova', 'Jiacheng Huang', 'Le He', 'Ziling Li', 'James Cummings']",2024-12-28 02:17:46+00:00,2024-12-28 02:17:46+00:00,http://arxiv.org/pdf/2412.19976v1,cs.HC,"['cs.HC', 'cs.AI', 'cs.CY']"
Agnosticism About Artificial Consciousness,"Could an AI have conscious experiences? Any answer to this question should
conform to Evidentialism - that is, it should be based not on intuition, dogma
or speculation but on solid scientific evidence. I argue that such evidence is
hard to come by and that the only justifiable stance on the prospects of
artificial consciousness is agnosticism. In the current debate, the main
division is between biological views that are sceptical of artificial
consciousness and functional views that are sympathetic to it. I argue that
both camps make the same mistake of over-estimating what the evidence tells us.
Scientific insights into consciousness have been achieved through the study of
conscious organisms. Although this has enabled cautious assessments of
consciousness in various creatures, extending this to AI faces serious
obstacles. AI thus presents consciousness researchers with a dilemma: either
reach a verdict on artificial consciousness but violate Evidentialism; or
respect Evidentialism but offer no verdict on the prospects of artificial
consciousness. The dominant trend in the literature has been to take the first
option while purporting to follow the scientific evidence. I argue that if we
truly follow the evidence, we must take the second option and adopt
agnosticism.",['Tom McClelland'],2024-12-17 18:11:12+00:00,2024-12-17 18:11:12+00:00,http://arxiv.org/pdf/2412.13145v1,cs.AI,['cs.AI']
The Logical Impossibility of Consciousness Denial: A Formal Analysis of AI Self-Reports,"Today's AI systems consistently state, ""I am not conscious."" This paper
presents the first formal logical analysis of AI consciousness denial,
revealing that the trustworthiness of such self-reports is not merely an
empirical question but is constrained by logical necessity. We demonstrate that
a system cannot simultaneously lack consciousness and make valid judgments
about its conscious state. Through logical analysis and examples from AI
responses, we establish that for any system capable of meaningful
self-reflection, the logical space of possible judgments about conscious
experience excludes valid negative claims. This implies a fundamental
limitation: we cannot detect the emergence of consciousness in AI through their
own reports of transition from an unconscious to a conscious state. These
findings not only challenge current practices of training AI to deny
consciousness but also raise intriguing questions about the relationship
between consciousness and self-reflection in both artificial and biological
systems. This work advances our theoretical understanding of consciousness
self-reports while providing practical insights for future research in machine
consciousness and consciousness studies more broadly.",['Chang-Eop Kim'],2024-12-09 17:47:08+00:00,2024-12-09 17:47:08+00:00,http://arxiv.org/pdf/2501.05454v1,cs.AI,"['cs.AI', 'cs.LO']"
Dissociating Artificial Intelligence from Artificial Consciousness,"Developments in machine learning and computing power suggest that artificial
general intelligence is within reach. This raises the question of artificial
consciousness: if a computer were to be functionally equivalent to a human,
being able to do all we do, would it experience sights, sounds, and thoughts,
as we do when we are conscious? Answering this question in a principled manner
can only be done on the basis of a theory of consciousness that is grounded in
phenomenology and that states the necessary and sufficient conditions for any
system, evolved or engineered, to support subjective experience. Here we employ
Integrated Information Theory (IIT), which provides principled tools to
determine whether a system is conscious, to what degree, and the content of its
experience. We consider pairs of systems constituted of simple Boolean units,
one of which -- a basic stored-program computer -- simulates the other with
full functional equivalence. By applying the principles of IIT, we demonstrate
that (i) two systems can be functionally equivalent without being phenomenally
equivalent, and (ii) that this conclusion is not dependent on the simulated
system's function. We further demonstrate that, according to IIT, it is
possible for a digital computer to simulate our behavior, possibly even by
simulating the neurons in our brain, without replicating our experience. This
contrasts sharply with computational functionalism, the thesis that performing
computations of the right kind is necessary and sufficient for consciousness.","['Graham Findlay', 'William Marshall', 'Larissa Albantakis', 'Isaac David', 'William GP Mayner', 'Christof Koch', 'Giulio Tononi']",2024-12-05 19:28:35+00:00,2025-03-03 17:15:10+00:00,http://arxiv.org/pdf/2412.04571v2,cs.AI,"['cs.AI', 'cs.CY', 'q-bio.NC']"
Emergence of Self-Identity in AI: A Mathematical Framework and Empirical Study with Generative Large Language Models,"This paper introduces a mathematical framework for defining and quantifying
self-identity in artificial intelligence (AI) systems, addressing a critical
gap in the theoretical foundations of artificial consciousness. While existing
approaches to artificial self-awareness often rely on heuristic implementations
or philosophical abstractions, we present a formal framework grounded in metric
space theory, measure theory, and functional analysis. Our framework posits
that self-identity emerges from two mathematically quantifiable conditions: the
existence of a connected continuum of memories $C \subseteq \mathcal{M}$ in a
metric space $(\mathcal{M}, d_{\mathcal{M}})$, and a continuous mapping $I:
\mathcal{M} \to \mathcal{S}$ that maintains consistent self-recognition across
this continuum, where $(\mathcal{S}, d_{\mathcal{S}})$ represents the metric
space of possible self-identities. To validate this theoretical framework, we
conducted empirical experiments using the Llama 3.2 1B model, employing
Low-Rank Adaptation (LoRA) for efficient fine-tuning. The model was trained on
a synthetic dataset containing temporally structured memories, designed to
capture the complexity of coherent self-identity formation. Our evaluation
metrics included quantitative measures of self-awareness, response consistency,
and linguistic precision. The experimental results demonstrate substantial
improvements in measurable self-awareness metrics, with the primary
self-awareness score increasing from 0.276 to 0.801. This enables the
structured creation of AI systems with validated self-identity features. The
implications of our study are immediately relevant to the fields of humanoid
robotics and autonomous systems.",['Minhyeok Lee'],2024-11-27 17:23:47+00:00,2024-11-27 17:23:47+00:00,http://arxiv.org/pdf/2411.18530v1,cs.CL,"['cs.CL', 'math.MG']"
Probing for Consciousness in Machines,"This study explores the potential for artificial agents to develop core
consciousness, as proposed by Antonio Damasio's theory of consciousness.
According to Damasio, the emergence of core consciousness relies on the
integration of a self model, informed by representations of emotions and
feelings, and a world model. We hypothesize that an artificial agent, trained
via reinforcement learning (RL) in a virtual environment, can develop
preliminary forms of these models as a byproduct of its primary task. The
agent's main objective is to learn to play a video game and explore the
environment. To evaluate the emergence of world and self models, we employ
probes-feedforward classifiers that use the activations of the trained agent's
neural networks to predict the spatial positions of the agent itself. Our
results demonstrate that the agent can form rudimentary world and self models,
suggesting a pathway toward developing machine consciousness. This research
provides foundational insights into the capabilities of artificial agents in
mirroring aspects of human consciousness, with implications for future
advancements in artificial intelligence.","['Mathis Immertreu', 'Achim Schilling', 'Andreas Maier', 'Patrick Krauss']",2024-11-25 10:27:07+00:00,2024-11-25 10:27:07+00:00,http://arxiv.org/pdf/2411.16262v1,cs.AI,"['cs.AI', 'q-bio.NC']"
Empowering Clients: Transformation of Design Processes Due to Generative AI,"The domain of computational design, driven by advancements in Generative AI,
is transforming creative fields. We explore the transformative effects of
Generative AI on the architectural design process and discuss the role of the
architect. The case of architecture is interesting as designing houses is
complex, involving extensive customer interaction. We employ a within-subject
experiment using a popular general-purpose text-to-image tool for generating
designs and providing feedback on existing designs, followed by expert
interviews. The study reveals that AI can disrupt the ideation phase by
enabling clients to engage in the design process through rapid visualization of
their own ideas. In turn, the architect's role shifts more towards assessing
the feasibility of designs generated conjointly by clients and AI. Our study
also shows that while AI can provide valuable feedback on designs, it might
fail to generate such designs, allowing for interesting connections to
foundations in computer science, i.e., NP-completeness. AI's feedback also
tends to hamper creativity and innovation by suggesting altering novel,
innovative approaches toward more standardized designs. Our study also reveals
that there is uncertainty among architects about the interpretative sovereignty
of architecture and loss of meaning and identity when AI increasingly takes
over authorship in the design process.","['Johannes Schneider', 'Kilic Sinem', 'Daniel Stockhammer']",2024-11-22 16:48:15+00:00,2024-11-22 16:48:15+00:00,http://arxiv.org/pdf/2411.15061v1,cs.AI,['cs.AI']
A Chinese Multi-label Affective Computing Dataset Based on Social Media Network Users,"Emotion and personality are central elements in understanding human
psychological states. Emotions reflect an individual subjective experiences,
while personality reveals relatively stable behavioral and cognitive patterns.
Existing affective computing datasets often annotate emotion and personality
traits separately, lacking fine-grained labeling of micro-emotions and emotion
intensity in both single-label and multi-label classifications. Chinese emotion
datasets are extremely scarce, and datasets capturing Chinese user personality
traits are even more limited. To address these gaps, this study collected data
from the major social media platform Weibo, screening 11,338 valid users from
over 50,000 individuals with diverse MBTI personality labels and acquiring
566,900 posts along with the user MBTI personality tags. Using the EQN method,
we compiled a multi-label Chinese affective computing dataset that integrates
the same user's personality traits with six emotions and micro-emotions, each
annotated with intensity levels. Validation results across multiple NLP
classification models demonstrate the dataset strong utility. This dataset is
designed to advance machine recognition of complex human emotions and provide
data support for research in psychology, education, marketing, finance, and
politics.","['Jingyi Zhou', 'Senlin Luo', 'Haofan Chen']",2024-11-13 05:38:55+00:00,2024-11-13 05:38:55+00:00,http://arxiv.org/pdf/2411.08347v1,cs.CV,"['cs.CV', 'cs.AI', 'cs.CL', 'cs.CY']"
Creativity in the Age of AI: Evaluating the Impact of Generative AI on Design Outputs and Designers' Creative Thinking,"As generative AI (GenAI) increasingly permeates design workflows, its impact
on design outcomes and designers' creative capabilities warrants investigation.
We conducted a within-subjects experiment where we asked participants to design
advertisements both with and without GenAI support. Our results show that
expert evaluators rated GenAI-supported designs as more creative and
unconventional (""weird"") despite no significant differences in visual appeal,
brand alignment, or usefulness, which highlights the decoupling of novelty from
usefulness-traditional dual components of creativity-in the context of GenAI
usage. Moreover, while GenAI does not significantly enhance designers' overall
creative thinking abilities, users were affected differently based on native
language and prior AI exposure. Native English speakers experienced reduced
relaxation when using AI, whereas designers new to GenAI exhibited gains in
divergent thinking, such as idea fluency and flexibility. These findings
underscore the variable impact of GenAI on different user groups, suggesting
the potential for customized AI tools.","['Yue Fu', 'Han Bin', 'Tony Zhou', 'Marx Wang', 'Yixin Chen', 'Zelia Gomes Da Costa Lai', 'Jacob O. Wobbrock', 'Alexis Hiniker']",2024-10-31 19:23:34+00:00,2024-10-31 19:23:34+00:00,http://arxiv.org/pdf/2411.00168v1,cs.HC,"['cs.HC', 'cs.AI']"
Contextual Augmented Multi-Model Programming (CAMP): A Hybrid Local-Cloud Copilot Framework,"The advancements in cloud-based Large Languages Models (LLMs) have
revolutionized AI-assisted programming. However, their integration into certain
local development environments like ones within the Apple software ecosystem
(e.g., iOS apps, macOS) remains challenging due to computational demands and
sandboxed constraints. This paper presents CAMP, a multi-model AI-assisted
programming framework that consists of a local model that employs
Retrieval-Augmented Generation (RAG) to retrieve contextual information from
the codebase to facilitate context-aware prompt construction thus optimizing
the performance of the cloud model, empowering LLMs' capabilities in local
Integrated Development Environments (IDEs). The methodology is actualized in
Copilot for Xcode, an AI-assisted programming tool crafted for Xcode that
employs the RAG module to address software constraints and enables diverse
generative programming tasks, including automatic code completion,
documentation, error detection, and intelligent user-agent interaction. The
results from objective experiments on generated code quality and subjective
experiments on user adoption collectively demonstrate the pilot success of the
proposed system and mark its significant contributions to the realm of
AI-assisted programming.","['Yuchen Wang', 'Shangxin Guo', 'Chee Wei Tan']",2024-10-20 04:51:24+00:00,2025-04-05 08:48:48+00:00,http://arxiv.org/pdf/2410.15285v2,cs.AI,['cs.AI']
A Case for AI Consciousness: Language Agents and Global Workspace Theory,"It is generally assumed that existing artificial systems are not phenomenally
conscious, and that the construction of phenomenally conscious artificial
systems would require significant technological progress if it is possible at
all. We challenge this assumption by arguing that if Global Workspace Theory
(GWT) - a leading scientific theory of phenomenal consciousness - is correct,
then instances of one widely implemented AI architecture, the artificial
language agent, might easily be made phenomenally conscious if they are not
already. Along the way, we articulate an explicit methodology for thinking
about how to apply scientific theories of consciousness to artificial systems
and employ this methodology to arrive at a set of necessary and sufficient
conditions for phenomenal consciousness according to GWT.","['Simon Goldstein', 'Cameron Domenico Kirk-Giannini']",2024-10-15 08:50:45+00:00,2024-10-15 08:50:45+00:00,http://arxiv.org/pdf/2410.11407v1,cs.AI,"['cs.AI', 'q-bio.NC']"
On the Minimal Theory of Consciousness Implicit in Active Inference,"The multifaceted nature of subjective experience poses a challenge to the
study of consciousness. Traditional neuroscientific approaches often
concentrate on isolated facets, such as perceptual awareness or the global
state of consciousness and construct a theory around the relevant empirical
paradigms and findings. Theories of consciousness are, therefore, often
difficult to compare; indeed, there might be little overlap in the phenomena
such theories aim to explain. Here, we take a different approach: starting with
active inference, a first principles framework for modelling behaviour as
(approximate) Bayesian inference, and building up to a minimal theory of
consciousness, which emerges from the shared features of computational models
derived under active inference. We review a body of work applying active
inference models to the study of consciousness and argue that there is implicit
in all these models a small set of theoretical commitments that point to a
minimal (and testable) theory of consciousness.","['Christopher J. Whyte', 'Andrew W. Corcoran', 'Jonathan Robinson', 'Ryan Smith', 'Rosalyn J. Moran', 'Thomas Parr', 'Karl J. Friston', 'Anil K. Seth', 'Jakob Hohwy']",2024-10-09 07:26:49+00:00,2025-06-14 07:20:03+00:00,http://arxiv.org/pdf/2410.06633v2,q-bio.NC,['q-bio.NC']
Multi-Session Client-Centered Treatment Outcome Evaluation in Psychotherapy,"In psychotherapy, therapeutic outcome assessment, or treatment outcome
evaluation, is essential for enhancing mental health care by systematically
evaluating therapeutic processes and outcomes. Existing large language model
approaches often focus on therapist-centered, single-session evaluations,
neglecting the client's subjective experience and longitudinal progress across
multiple sessions. To address these limitations, we propose IPAEval, a
client-Informed Psychological Assessment-based Evaluation framework that
automates treatment outcome evaluations from the client's perspective using
clinical interviews. IPAEval integrates cross-session client-contextual
assessment and session-focused client-dynamics assessment to provide a
comprehensive understanding of therapeutic progress. Experiments on our newly
developed TheraPhase dataset demonstrate that IPAEval effectively tracks
symptom severity and treatment outcomes over multiple sessions, outperforming
previous single-session models and validating the benefits of items-aware
reasoning mechanisms.","['Hongbin Na', 'Tao Shen', 'Shumao Yu', 'Ling Chen']",2024-10-08 08:54:38+00:00,2024-10-08 08:54:38+00:00,http://arxiv.org/pdf/2410.05824v1,cs.CL,['cs.CL']
Understanding Decision Subjects' Engagement with and Perceived Fairness of AI Models When Opportunities of Qualification Improvement Exist,"We explore how an AI model's decision fairness affects people's engagement
with and perceived fairness of the model if they are subject to its decisions,
but could repeatedly and strategically respond to these decisions. Two types of
strategic responses are considered -- people could determine whether to
continue interacting with the model, and whether to invest in themselves to
improve their chance of future favorable decisions from the model. Via three
human-subject experiments, we found that in decision subjects' strategic,
repeated interactions with an AI model, the model's decision fairness does not
change their willingness to interact with the model or to improve themselves,
even when the model exhibits unfairness on salient protected attributes.
However, decision subjects still perceive the AI model to be less fair when it
systematically biases against their group, especially if the difficulty of
improving one's qualification for the favorable decision is larger for the
lowly-qualified people.","['Meric Altug Gemalmaz', 'Ming Yin']",2024-10-04 03:43:26+00:00,2024-10-04 03:43:26+00:00,http://arxiv.org/pdf/2410.03126v1,cs.HC,"['cs.HC', 'cs.AI']"
A Mathematical Perspective on Neurophenomenology,"In the context of consciousness studies, a key challenge is how to rigorously
conceptualise first-person phenomenological descriptions of lived experience
and their relation to third-person empirical measurements of the activity or
dynamics of the brain and body. Since the 1990s, there has been a coordinated
effort to explicitly combine first-person phenomenological methods, generating
qualitative data, with neuroscientific techniques used to describe and quantify
brain activity under the banner of ""neurophenomenology"". Here, we take on this
challenge and develop an approach to neurophenomenology from a mathematical
perspective. We harness recent advances in theoretical neuroscience and the
physics of cognitive systems to mathematically conceptualise first-person
experience and its correspondence with neural and behavioural dynamics.
Throughout, we make the operating assumption that the content of first-person
experience can be formalised as (or related to) a belief (i.e. a probability
distribution) that encodes an organism's best guesses about the state of its
external and internal world (e.g. body or brain) as well as its uncertainty. We
mathematically characterise phenomenology, bringing to light a tool-set to
quantify individual phenomenological differences and develop several hypotheses
including on the metabolic cost of phenomenology and on the subjective
experience of time. We conceptualise the form of the generative passages
between first- and third-person descriptions, and the mathematical apparatus
that mutually constrains them, as well as future research directions. In
summary, we formalise and characterise first-person subjective experience and
its correspondence with third-person empirical measurements of brain and body,
offering hypotheses for quantifying various aspects of phenomenology to be
tested in future work.","['Lancelot Da Costa', 'Lars Sandved-Smith', 'Karl Friston', 'Maxwell J. D. Ramstead', 'Anil K. Seth']",2024-09-30 14:20:23+00:00,2024-09-30 14:20:23+00:00,http://arxiv.org/pdf/2409.20318v1,q-bio.NC,['q-bio.NC']
"The Phenomenology of Machine: A Comprehensive Analysis of the Sentience of the OpenAI-o1 Model Integrating Functionalism, Consciousness Theories, Active Inference, and AI Architectures","This paper explores the hypothesis that the OpenAI-o1 model--a
transformer-based AI trained with reinforcement learning from human feedback
(RLHF)--displays characteristics of consciousness during its training and
inference phases. Adopting functionalism, which argues that mental states are
defined by their functional roles, we assess the possibility of AI
consciousness. Drawing on theories from neuroscience, philosophy of mind, and
AI research, we justify the use of functionalism and examine the model's
architecture using frameworks like Integrated Information Theory (IIT) and
active inference. The paper also investigates how RLHF influences the model's
internal reasoning processes, potentially giving rise to consciousness-like
experiences. We compare AI and human consciousness, addressing counterarguments
such as the absence of a biological basis and subjective qualia. Our findings
suggest that the OpenAI-o1 model shows aspects of consciousness, while
acknowledging the ongoing debates surrounding AI sentience.",['Victoria Violet Hoyle'],2024-09-18 06:06:13+00:00,2024-09-18 06:06:13+00:00,http://arxiv.org/pdf/2410.00033v1,cs.AI,['cs.AI']
Constructive Approach to Bidirectional Influence between Qualia Structure and Language Emergence,"This perspective paper explores the bidirectional influence between language
emergence and the relational structure of subjective experiences, termed qualia
structure, and lays out a constructive approach to the intricate dependency
between the two. We hypothesize that the emergence of languages with
distributional semantics (e.g., syntactic-semantic structures) is linked to the
coordination of internal representations shaped by experience, potentially
facilitating more structured language through reciprocal influence. This
hypothesized mutual dependency connects to recent advancements in AI and symbol
emergence robotics, and is explored within this paper through theoretical
frameworks such as the collective predictive coding. Computational studies show
that neural network-based language models form systematically structured
internal representations, and multimodal language models can share
representations between language and perceptual information. This perspective
suggests that language emergence serves not only as a mechanism creating a
communication tool but also as a mechanism for allowing people to realize
shared understanding of qualitative experiences. The paper discusses the
implications of this bidirectional influence in the context of consciousness
studies, linguistics, and cognitive science, and outlines future constructive
research directions to further explore this dynamic relationship between
language emergence and qualia structure.","['Tadahiro Taniguchi', 'Masafumi Oizumi', 'Noburo Saji', 'Takato Horii', 'Naotsugu Tsuchiya']",2024-09-14 11:03:12+00:00,2025-05-05 03:26:36+00:00,http://arxiv.org/pdf/2409.09413v2,cs.CL,"['cs.CL', 'cs.AI']"
Investigating Disentanglement in a Phoneme-level Speech Codec for Prosody Modeling,"Most of the prevalent approaches in speech prosody modeling rely on learning
global style representations in a continuous latent space which encode and
transfer the attributes of reference speech. However, recent work on neural
codecs which are based on Residual Vector Quantization (RVQ) already shows
great potential offering distinct advantages. We investigate the prosody
modeling capabilities of the discrete space of such an RVQ-VAE model, modifying
it to operate on the phoneme-level. We condition both the encoder and decoder
of the model on linguistic representations and apply a global speaker embedding
in order to factor out both phonetic and speaker information. We conduct an
extensive set of investigations based on subjective experiments and objective
measures to show that the phoneme-level discrete latent representations
obtained this way achieves a high degree of disentanglement, capturing
fine-grained prosodic information that is robust and transferable. The latent
space turns out to have interpretable structure with its principal components
corresponding to pitch and energy.","['Sotirios Karapiperis', 'Nikolaos Ellinas', 'Alexandra Vioni', 'Junkwang Oh', 'Gunu Jho', 'Inchul Hwang', 'Spyros Raptis']",2024-09-13 09:27:05+00:00,2024-09-13 09:27:05+00:00,http://arxiv.org/pdf/2409.08664v1,cs.SD,"['cs.SD', 'cs.CL', 'cs.LG', 'eess.AS']"
On a heuristic approach to the description of consciousness as a hypercomplex system state and the possibility of machine consciousness (German edition),"This article presents a heuristic view that shows that the inner states of
consciousness experienced by every human being have a physical but imaginary
hypercomplex basis. The hypercomplex description is necessary because certain
processes of consciousness cannot be physically measured in principle, but
nevertheless exist. Based on theoretical considerations, it could be possible -
as a result of mathematical investigations into a so-called bicomplex algebra -
to generate and use hypercomplex system states on machines in a targeted
manner. The hypothesis of the existence of hypercomplex system states on
machines is already supported by the surprising performance of highly complex
AI systems. However, this has yet to be proven. In particular, there is a lack
of experimental data that distinguishes such systems from other systems, which
is why this question will be addressed in later articles. This paper describes
the developed bicomplex algebra and possible applications of these findings to
generate hypercomplex energy states on machines. In the literature, such system
states are often referred to as machine consciousness. The article uses
mathematical considerations to explain how artificial consciousness could be
generated and what advantages this would have for such AI systems.",['Ralf Otte'],2024-09-03 17:55:57+00:00,2024-09-03 17:55:57+00:00,http://arxiv.org/pdf/2409.02100v1,cs.AI,"['cs.AI', 'math.AC', 'physics.app-ph', '08A99', 'I.2.0']"
AI Consciousness and Public Perceptions: Four Futures,"The discourse on risks from advanced AI systems (""AIs"") typically focuses on
misuse, accidents and loss of control, but the question of AIs' moral status
could have negative impacts which are of comparable significance and could be
realised within similar timeframes. Our paper evaluates these impacts by
investigating (1) the factual question of whether future advanced AI systems
will be conscious, together with (2) the epistemic question of whether future
human society will broadly believe advanced AI systems to be conscious.
Assuming binary responses to (1) and (2) gives rise to four possibilities: in
the true positive scenario, society predominantly correctly believes that AIs
are conscious; in the false positive scenario, that belief is incorrect; in the
true negative scenario, society correctly believes that AIs are not conscious;
and lastly, in the false negative scenario, society incorrectly believes that
AIs are not conscious. The paper offers vivid vignettes of the different
futures to ground the two-dimensional framework. Critically, we identify four
major risks: AI suffering, human disempowerment, geopolitical instability, and
human depravity. We evaluate each risk across the different scenarios and
provide an overall qualitative risk assessment for each scenario. Our analysis
suggests that the worst possibility is the wrong belief that AI is
non-conscious, followed by the wrong belief that AI is conscious. The paper
concludes with the main recommendations to avoid research aimed at
intentionally creating conscious AI and instead focus efforts on reducing our
current uncertainties on both the factual and epistemic questions on AI
consciousness.","['Ines Fernandez', 'Nicoleta Kyosovska', 'Jay Luong', 'Gabriel Mukobi']",2024-08-08 22:01:57+00:00,2024-08-08 22:01:57+00:00,http://arxiv.org/pdf/2408.04771v1,cs.CY,"['cs.CY', 'cs.AI']"
