Title,Summary,Authors,Published,Updated,PDF_URL,Primary_Category,Categories
Towards Decentralized and Sustainable Foundation Model Training with the Edge,"Foundation models are at the forefront of AI research, appealing for their
ability to learn from vast datasets and cater to diverse tasks. Yet, their
significant computational demands raise issues of environmental impact and the
risk of centralized control in their development. We put forward a vision
towards decentralized and sustainable foundation model training that leverages
the collective compute of sparingly used connected edge AI devices. We present
the rationale behind our vision, particularly in support of its sustainability
benefit. We further outline a set of challenges that need to be addressed to
turn this vision into reality.","['Leyang Xue', 'Meghana Madhyastha', 'Randal Burns', 'Myungjin Lee', 'Mahesh K. Marina']",2025-07-02 15:21:40+00:00,2025-07-02 15:21:40+00:00,http://arxiv.org/pdf/2507.01803v1,cs.LG,['cs.LG']
The Anatomy of Evidence: An Investigation Into Explainable ICD Coding,"Automatic medical coding has the potential to ease documentation and billing
processes. For this task, transparency plays an important role for medical
coders and regulatory bodies, which can be achieved using explainability
methods. However, the evaluation of these approaches has been mostly limited to
short text and binary settings due to a scarcity of annotated data. Recent
efforts by Cheng et al. (2023) have introduced the MDACE dataset, which
provides a valuable resource containing code evidence in clinical records. In
this work, we conduct an in-depth analysis of the MDACE dataset and perform
plausibility evaluation of current explainable medical coding systems from an
applied perspective. With this, we contribute to a deeper understanding of
automatic medical coding and evidence extraction. Our findings reveal that
ground truth evidence aligns with code descriptions to a certain degree. An
investigation into state-of-the-art approaches shows a high overlap with ground
truth evidence. We propose match measures and highlight success and failure
cases. Based on our findings, we provide recommendations for developing and
evaluating explainable medical coding systems.","['Katharina Beckh', 'Elisa Studeny', 'Sujan Sai Gannamaneni', 'Dario Antweiler', 'Stefan Rüping']",2025-07-02 15:21:29+00:00,2025-07-02 15:21:29+00:00,http://arxiv.org/pdf/2507.01802v1,cs.CL,"['cs.CL', 'cs.LG']"
Measurement-based Evaluation of CNN-based Detection and Estimation for ISAC Systems,"In wireless sensing applications, such as ISAC, one of the first crucial
signal processing steps is the detection and estimation targets from a channel
estimate. Effective algorithms in this context must be robust across a broad
SNR range, capable of handling an unknown number of targets, and
computationally efficient for real-time implementation. During the last decade,
different Machine Learning methods have emerged as promising solutions, either
as standalone models or as complementing existing techniques. However, since
models are often trained and evaluated on synthetic data from existing models,
applying them to measurement is challenging. All the while, training directly
on measurement data is prohibitive in complex propagation scenarios as a
groundtruth is not available. Therefore, in this paper, we train a CNN approach
for target detection and estimation on synthetic data and evaluate it on
measurement data from a suburban outdoor measurement. Using knowledge of the
environment as well as available groundtruth positions, we study the detection
probability and accuracy of our approach. The results demonstrate that our
approach works on measurement data and is suitable for joint detection and
estimation of sensing targets in ISAC systems.","['Steffen Schieler', 'Sebastian Semper', 'Christian Schneider', 'Reiner Thomä']",2025-07-02 15:19:52+00:00,2025-07-02 15:19:52+00:00,http://arxiv.org/pdf/2507.01799v1,eess.SP,['eess.SP']
Kinematic Distortions of the High-Redshift Universe as Seen from Quasar Proper Motions,"Advances in optical astrometry allow us to infer the non-radial kinematic
structure of the Universe directly from observations. Here I use a supervised
machine learning neural network method to predict 1.57 million redshifts based
on several photometric and metadata classifier parameters from the unWISE
mid-infrared database and from Gaia. These estimates are used to divide the
sample into three redshift bins: 1-2, 2-3, and $>3$. For each subset, all
available Gaia proper motions are used in a global vector spherical harmonic
solution to degree 3 (30 fitting vector functions). I find significant
differences in a few fitted proper motion patterns at different redshifts. The
largest signals are seen in the comparison of the vector spherical harmonic
fits for the 1-2 and 2-3 redshift bins. The significant harmonics include a
rigid spin, a dipole glide from the north Galactic pole to the south and an
additional quadrupole distortion. Validation tests with filtered subsamples
indicate that the detected effect can be caused by hidden systematic errors in
astrometry. The results are verified by using an independent source of
redshifts and computing the observer's Galactocentric acceleration. This study
offers a new observational test of alternative cosmological models.",['Valeri V. Makarov'],2025-07-02 15:19:46+00:00,2025-07-02 15:19:46+00:00,http://arxiv.org/pdf/2507.01798v1,astro-ph.GA,"['astro-ph.GA', 'astro-ph.CO']"
Neural Entropy-stable conservative flux form neural networks for learning hyperbolic conservation laws,"We propose a neural entropy-stable conservative flux form neural network
(NESCFN) for learning hyperbolic conservation laws and their associated entropy
functions directly from solution trajectories, without requiring any predefined
numerical discretization. While recent neural network architectures have
successfully integrated classical numerical principles into learned models,
most rely on prior knowledge of the governing equations or assume a fixed
discretization. Our approach removes this dependency by embedding
entropy-stable design principles into the learning process itself, enabling the
discovery of physically consistent dynamics in a fully data-driven setting. By
jointly learning both the numerical flux function and a corresponding entropy,
the proposed method ensures conservation and entropy dissipation, critical for
long-term stability and fidelity in the system of hyperbolic conservation laws.
Numerical results demonstrate that the method achieves stability and
conservation over extended time horizons and accurately captures shock
propagation speeds, even without oracle access to future-time solution profiles
in the training data.","['Lizuo Liu', 'Lu Zhang', 'Anne Gelb']",2025-07-02 15:18:04+00:00,2025-07-02 15:18:04+00:00,http://arxiv.org/pdf/2507.01795v1,math.NA,"['math.NA', 'cs.LG', 'cs.NA', 'math-ph', 'math.MP', '65M08, 68T07, 65M22, 65M32, 65D25']"
Machine learning prediction of a chemical reaction over 8 decades of energy,"Recent progress in machine learning has sparked increased interest in
utilizing this technology to predict the outcomes of chemical reactions. The
ultimate aim of such endeavors is to develop a universal model that can predict
products for any chemical reaction given reactants and physical conditions. In
pursuit of ever more universal chemical predictors, machine learning models for
atom-diatom and diatom-diatom reactions have been developed, yet no such models
exist for termolecular reactions. Accordingly, we introduce neural networks
trained to predict opacity functions of atom recombination reactions. Our
models predict the recombination of Sr$^+$ + Cs + Cs $\rightarrow$ SrCs$^+$ +
Cs and Sr$^+$ + Cs + Cs $\rightarrow$ Cs$_2$ + Sr$^+$ over multiple orders of
magnitude of energy, yielding overall results with a relative error $\lesssim
10\%$. Even far beyond the range of energies seen during training, our models
predict the atom recombination reaction rate accurately. As a result, the
machine is capable of learning the physics behind the atom recombination
reaction dynamics.","['Daniel Julian', 'Jesús Pérez-Ríos']",2025-07-02 15:17:17+00:00,2025-07-02 15:17:17+00:00,http://arxiv.org/pdf/2507.01793v1,physics.chem-ph,"['physics.chem-ph', 'physics.atom-ph']"
How Do Vision-Language Models Process Conflicting Information Across Modalities?,"AI models are increasingly required to be multimodal, integrating disparate
input streams into a coherent state representation on which subsequent
behaviors and actions can be based. This paper seeks to understand how such
models behave when input streams present conflicting information. Focusing
specifically on vision-language models, we provide inconsistent inputs (e.g.,
an image of a dog paired with the caption ""A photo of a cat"") and ask the model
to report the information present in one of the specific modalities (e.g.,
""What does the caption say / What is in the image?""). We find that models often
favor one modality over the other, e.g., reporting the image regardless of what
the caption says, but that different models differ in which modality they
favor. We find evidence that the behaviorally preferred modality is evident in
the internal representational structure of the model, and that specific
attention heads can restructure the representations to favor one modality over
the other. Moreover, we find modality-agnostic ""router heads"" which appear to
promote answers about the modality requested in the instruction, and which can
be manipulated or transferred in order to improve performance across datasets
and modalities. Together, the work provides essential steps towards identifying
and controlling if and how models detect and resolve conflicting signals within
complex multimodal environments.","['Tianze Hua', 'Tian Yun', 'Ellie Pavlick']",2025-07-02 15:15:14+00:00,2025-07-02 15:15:14+00:00,http://arxiv.org/pdf/2507.01790v1,cs.CL,"['cs.CL', 'cs.AI', 'cs.CV', 'cs.LG']"
Probing Evaluation Awareness of Language Models,"Language models can distinguish between testing and deployment phases -- a
capability known as evaluation awareness. This has significant safety and
policy implications, potentially undermining the reliability of evaluations
that are central to AI governance frameworks and voluntary industry
commitments. In this paper, we study evaluation awareness in
Llama-3.3-70B-Instruct. We show that linear probes can separate real-world
evaluation and deployment prompts, suggesting that current models internally
represent this distinction. We also find that current safety evaluations are
correctly classified by the probes, suggesting that they already appear
artificial or inauthentic to models. Our findings underscore the importance of
ensuring trustworthy evaluations and understanding deceptive capabilities. More
broadly, our work showcases how model internals may be leveraged to support
blackbox methods in safety audits, especially for future models more competent
at evaluation awareness and deception.","['Jord Nguyen', 'Khiem Hoang', 'Carlo Leonardo Attubato', 'Felix Hofstätter']",2025-07-02 15:12:43+00:00,2025-07-02 15:12:43+00:00,http://arxiv.org/pdf/2507.01786v1,cs.CL,"['cs.CL', 'cs.AI']"
MuRating: A High Quality Data Selecting Approach to Multilingual Large Language Model Pretraining,"Data quality is a critical driver of large language model performance, yet
existing model-based selection methods focus almost exclusively on English. We
introduce MuRating, a scalable framework that transfers high-quality English
data-quality signals into a single rater for 17 target languages. MuRating
aggregates multiple English ""raters"" via pairwise comparisons to learn unified
document-quality scores,then projects these judgments through translation to
train a multilingual evaluator on monolingual, cross-lingual, and parallel text
pairs. Applied to web data, MuRating selects balanced subsets of English and
multilingual content to pretrain a 1.2 B-parameter LLaMA model. Compared to
strong baselines, including QuRater, AskLLM, DCLM and so on, our approach
boosts average accuracy on both English benchmarks and multilingual
evaluations, with especially large gains on knowledge-intensive tasks. We
further analyze translation fidelity, selection biases, and underrepresentation
of narrative material, outlining directions for future work.","['Zhixun Chen', 'Ping Guo', 'Wenhan Han', 'Yifan Zhang', 'Binbin Liu', 'Haobin Lin', 'Fengze Liu', 'Yan Zhao', 'Bingni Zhang', 'Taifeng Wang', 'Yin Zheng', 'Meng Fang']",2025-07-02 15:11:12+00:00,2025-07-02 15:11:12+00:00,http://arxiv.org/pdf/2507.01785v1,cs.CL,"['cs.CL', 'cs.AI', 'cs.LG']"
BranchNet: A Neuro-Symbolic Learning Framework for Structured Multi-Class Classification,"We introduce BranchNet, a neuro-symbolic learning framework that transforms
decision tree ensembles into sparse, partially connected neural networks. Each
branch, defined as a decision path from root to a parent of leaves, is mapped
to a hidden neuron, preserving symbolic structure while enabling gradient-based
optimization. The resulting models are compact, interpretable, and require no
manual architecture tuning. Evaluated on a suite of structured multi-class
classification benchmarks, BranchNet consistently outperforms XGBoost in
accuracy, with statistically significant gains. We detail the architecture,
training procedure, and sparsity dynamics, and discuss the model's strengths in
symbolic interpretability as well as its current limitations, particularly on
binary tasks where further adaptive calibration may be beneficial.","['Dalia Rodríguez-Salas', 'Christian Riess']",2025-07-02 15:07:58+00:00,2025-07-02 15:07:58+00:00,http://arxiv.org/pdf/2507.01781v1,cs.LG,"['cs.LG', 'cs.AI', '68T07 (Primary) 62H30, 68T05 (Secondary)']"
Human-Machine Collaboration-Guided Space Design: Combination of Machine Learning Models and Humanistic Design Concepts,"The integration of machine learning (ML) into spatial design holds immense
potential for optimizing space utilization, enhancing functionality, and
streamlining design processes. ML can automate tasks, predict performance
outcomes, and tailor spaces to user preferences. However, the emotional,
cultural, and aesthetic dimensions of design remain crucial for creating spaces
that truly resonate with users-elements that ML alone cannot address. The key
challenge lies in harmonizing data-driven efficiency with the nuanced,
subjective aspects of design. This paper proposes a human-machine collaboration
framework to bridge this gap. An effective framework should recognize that
while ML enhances design efficiency through automation and prediction, it must
be paired with human creativity to ensure spaces are emotionally engaging and
culturally relevant. Human designers contribute intuition, empathy, and
cultural insight, guiding ML-generated solutions to align with users' emotional
and cultural needs. Additionally, we explore how various ML models can be
integrated with human-centered design principles. These models can automate
design generation and optimization, while human designers refine the outputs to
ensure emotional resonance and aesthetic appeal. Through case studies in office
and residential design, we illustrate how this framework fosters both
creativity and cultural relevance. By merging ML with human creativity, spatial
design can achieve a balance of efficiency and emotional impact, resulting in
environments that are both functional and deeply human.",['Yuxuan Yang'],2025-07-02 15:01:51+00:00,2025-07-02 15:01:51+00:00,http://arxiv.org/pdf/2507.01776v1,cs.HC,"['cs.HC', 'cs.MM']"
"Frontiers of Generative AI for Network Optimization: Theories, Limits, and Visions","While interest in the application of generative AI (GenAI) in network
optimization has surged in recent years, its rapid progress has often
overshadowed critical limitations intrinsic to generative models that remain
insufficiently examined in existing literature. This survey provides a
comprehensive review and critical analysis of GenAI in network optimization. We
focus on the two dominant paradigms of GenAI including generative diffusion
models (GDMs) and large pre-trained models (LPTMs), and organize our discussion
around a categorization we introduce, dividing network optimization problems
into two primary formulations: one-shot optimization and Markov decision
process (MDP). We first trace key works, including foundational contributions
from the AI community, and categorize current efforts in network optimization.
We also review frontier applications of GDMs and LPTMs in other networking
tasks, providing additional context. Furthermore, we present theoretical
generalization bounds for GDMs in both one-shot and MDP settings, offering
insights into the fundamental factors affecting model performance. Most
importantly, we reflect on the overestimated perception of GenAI's general
capabilities and caution against the all-in-one illusion it may convey. We
highlight critical limitations, including difficulties in constraint
satisfying, limited concept understanding, and the inherent probabilistic
nature of outputs. We also propose key future directions, such as bridging the
gap between generation and optimization. Although they are increasingly
integrated in implementations, they differ fundamentally in both objectives and
underlying mechanisms, necessitating a deeper understanding of their
theoretical connections. Ultimately, this survey aims to provide a structured
overview and a deeper insight into the strengths, limitations, and potential of
GenAI in network optimization.","['Bo Yang', 'Ruihuai Liang', 'Weixin Li', 'Han Wang', 'Xuelin Cao', 'Zhiwen Yu', 'Samson Lasaulce', 'Mérouane Debbah', 'Mohamed-Slim Alouini', 'H. Vincent Poor', 'Chau Yuen']",2025-07-02 14:59:49+00:00,2025-07-02 14:59:49+00:00,http://arxiv.org/pdf/2507.01773v1,cs.NI,['cs.NI']
Enhanced Generative Model Evaluation with Clipped Density and Coverage,"Although generative models have made remarkable progress in recent years,
their use in critical applications has been hindered by their incapacity to
reliably evaluate sample quality. Quality refers to at least two complementary
concepts: fidelity and coverage. Current quality metrics often lack reliable,
interpretable values due to an absence of calibration or insufficient
robustness to outliers. To address these shortcomings, we introduce two novel
metrics, Clipped Density and Clipped Coverage. By clipping individual sample
contributions and, for fidelity, the radii of nearest neighbor balls, our
metrics prevent out-of-distribution samples from biasing the aggregated values.
Through analytical and empirical calibration, these metrics exhibit linear
score degradation as the proportion of poor samples increases. Thus, they can
be straightforwardly interpreted as equivalent proportions of good samples.
Extensive experiments on synthetic and real-world datasets demonstrate that
Clipped Density and Clipped Coverage outperform existing methods in terms of
robustness, sensitivity, and interpretability for evaluating generative models.","['Nicolas Salvy', 'Hugues Talbot', 'Bertrand Thirion']",2025-07-02 14:40:00+00:00,2025-07-02 14:40:00+00:00,http://arxiv.org/pdf/2507.01761v1,cs.LG,"['cs.LG', 'cs.AI', 'stat.ML']"
Scheduling on identical machines with conflicts to minimize the mean flow time,"This paper addresses the problem of scheduling jobs on identical machines
with conflict constraints, where certain jobs cannot be scheduled
simultaneously on different machines. We focus on the case where conflicts can
be represented by a simple undirected graph, and the objective is to minimize
the mean flow time. We show that the problem is NP-hard even on two machines
and two distinct processing times. For unit-time jobs, the problem becomes
NP-hard when the number of machines increases to three. We also identify
polynomial-time solvable cases for specific classes of conflict graphs. For the
general problem, we propose mathematical models, lower bounds, and a genetic
algorithm. We evaluate their performance through computational experiments on a
wide range of instances derived from well-known benchmark instances in the
literature.","['Nour ElHouda Tellache', 'Lydia Aoudia', 'Mourad Boudhar']",2025-07-02 14:36:35+00:00,2025-07-02 14:36:35+00:00,http://arxiv.org/pdf/2507.01759v1,cs.DM,"['cs.DM', 'math.OC']"
Tuning without Peeking: Provable Privacy and Generalization Bounds for LLM Post-Training,"Gradient-based optimization is the workhorse of deep learning, offering
efficient and scalable training via backpropagation. However, its reliance on
large volumes of labeled data raises privacy and security concerns such as
susceptibility to data poisoning attacks and the risk of overfitting. In
contrast, black box optimization methods, which treat the model as an opaque
function, relying solely on function evaluations to guide optimization, offer a
promising alternative in scenarios where data access is restricted, adversarial
risks are high, or overfitting is a concern. However, black box methods also
pose significant challenges, including poor scalability to high-dimensional
parameter spaces, as prevalent in large language models (LLMs), and high
computational costs due to reliance on numerous model evaluations. This paper
introduces BBoxER, an evolutionary black-box method for LLM post-training that
induces an information bottleneck via implicit compression of the training
data. Leveraging the tractability of information flow, we provide strong
theoretical bounds on generalization, differential privacy, susceptibility to
data poisoning attacks, and robustness to extraction attacks. BBoxER operates
on top of pre-trained LLMs, offering a lightweight and modular enhancement
suitable for deployment in restricted or privacy-sensitive environments, in
addition to non-vacuous generalization guarantees. In experiments with LLMs, we
demonstrate empirically that Retrofitting methods are able to learn, showing
how a few iterations of BBoxER improve performance and generalize well on a
benchmark of reasoning datasets. This positions BBoxER as an attractive add-on
on top of gradient-based optimization.","['Ismail Labiad', 'Mathurin Videau', 'Matthieu Kowalski', 'Marc Schoenauer', 'Alessandro Leite', 'Julia Kempe', 'Olivier Teytaud']",2025-07-02 14:29:30+00:00,2025-07-02 14:29:30+00:00,http://arxiv.org/pdf/2507.01752v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.CL', 'cs.CR']"
A Real-Time Digital Twin for Type 1 Diabetes using Simulation-Based Inference,"Accurately estimating parameters of physiological models is essential to
achieving reliable digital twins. For Type 1 Diabetes, this is particularly
challenging due to the complexity of glucose-insulin interactions. Traditional
methods based on Markov Chain Monte Carlo struggle with high-dimensional
parameter spaces and fit parameters from scratch at inference time, making them
slow and computationally expensive. In this study, we propose a
Simulation-Based Inference approach based on Neural Posterior Estimation to
efficiently capture the complex relationships between meal intake, insulin, and
glucose level, providing faster, amortized inference. Our experiments
demonstrate that SBI not only outperforms traditional methods in parameter
estimation but also generalizes better to unseen conditions, offering real-time
posterior inference with reliable uncertainty quantification.","['Trung-Dung Hoang', 'Alceu Bissoto', 'Vihangkumar V. Naik', 'Tim Flühmann', 'Artemii Shlychkov', 'José Garcia-Tirado', 'Lisa M. Koch']",2025-07-02 14:21:03+00:00,2025-07-02 14:21:03+00:00,http://arxiv.org/pdf/2507.01740v1,cs.LG,"['cs.LG', 'q-bio.QM']"
ECCV 2024 W-CODA: 1st Workshop on Multimodal Perception and Comprehension of Corner Cases in Autonomous Driving,"In this paper, we present details of the 1st W-CODA workshop, held in
conjunction with the ECCV 2024. W-CODA aims to explore next-generation
solutions for autonomous driving corner cases, empowered by state-of-the-art
multimodal perception and comprehension techniques. 5 Speakers from both
academia and industry are invited to share their latest progress and opinions.
We collect research papers and hold a dual-track challenge, including both
corner case scene understanding and generation. As the pioneering effort, we
will continuously bridge the gap between frontier autonomous driving techniques
and fully intelligent, reliable self-driving agents robust towards corner
cases.","['Kai Chen', 'Ruiyuan Gao', 'Lanqing Hong', 'Hang Xu', 'Xu Jia', 'Holger Caesar', 'Dengxin Dai', 'Bingbing Liu', 'Dzmitry Tsishkou', 'Songcen Xu', 'Chunjing Xu', 'Qiang Xu', 'Huchuan Lu', 'Dit-Yan Yeung']",2025-07-02 14:10:25+00:00,2025-07-02 14:10:25+00:00,http://arxiv.org/pdf/2507.01735v1,cs.CV,"['cs.CV', 'cs.AI', 'cs.CL', 'cs.LG']"
